choice_response.corr,s_adjust.thisIndex,xResolution,SJ_trials_skip.thisIndex,SJ_trials_after.thisN,cont_0.keys,cont_2.keys,s_adjust.thisN,cont_3.keys,participant,SJ_trials_after.thisIndex,cond,__datetime,SJ_trials_after.ran,choice_response.rt,trials.ran,response_distortion.corr,group,cont_5.rt,key_resp.rt,entity2,psychopyVersion,attribute1,choice_response.keys,cont_6.rt,SJ_trials_before.thisN,imagePath2,exit.rt,SJ_trials_before.thisIndex,key_resp.keys,SJ_trials_between.thisTrialN,SJ_trials_after.thisRepN,s_adjust.ran,training.thisIndex,s_adjust.thisRepN,cont_2.rt,SJ_trials_between.thisN,trials.thisN,SJ_trials_before.thisRepN,__participant,corrAns_synchronicity,training.thisRepN,SJ_trials_before.ran,target_loc,trials.thisTrialN,cont_4.rt,sentence_id,response_sync.rt,videoPath,cont_5.keys,SJ_trials_skip.thisTrialN,globalClockTime,cont_3.rt,response_distortion.keys,SJ_trials_between.thisIndex,id,cont_7.rt,block_counter_choice,SJ_trials_skip.thisN,cont_0.rt,expName,response_sync.keys,echo,trials.thisIndex,date,corrAns_distortion,show_attribute,cont_6.keys,entity1,corrAns_choice,SJ_trials_between.ran,SJ_trials_between.thisRepN,SJ_trials_skip.ran,cont_4.keys,trial_counter_choice,verb,trials.thisRepN,researcher,training.thisN,latency,SJ_trials_after.thisTrialN,training.thisTrialN,cont_7.keys,OS,cont_1.keys,frameRate,yResolution,cont_1.rt,imagePos,s_adjust.thisTrialN,response_sync.corr,item,block_counter_sj,attribute2,browser,trial_counter_sj,imagePath,SJ_trials_skip.thisRepN,__session,corrAns,sentence,response_distortion.rt,__experimentName,fill_attribute,trial_counter_training,exit.keys,training.ran,SJ_trials_before.thisTrialN,Name_optional
﻿,,1280,,,,,,,45,,3,2021-04-15_19h53.13.450,,,,0,0,,,,2021.1.2,,,,,,,,,4,,,,,,4,,,45,left,,,,,,,2.283999999999878,sj_videos/3_091.mp4,,,1323.672,,right,9,pilot,,,,,av_experiment,right,10,,2021-04-15_19h53.13.450,left,,,,,1,0,,,,,,aron,,0,,,,Win32,,60.02400960382895,720,,,,0,10,1,,Firefox,15,,,SESSION,,"Der Richter, der die Radfahrer erwürgt, weint.",0.5209999999999582,av_experiment,,,,,,
﻿,,1280,,,,,,,45,,2,2021-04-15_19h53.13.450,,,,1,0,,,,2021.1.2,,,,,,,,,5,,,,,,5,,,45,left,,,,,,,1.05399999999986,sj_videos/2_085.mp4,,,1331.421,,right,3,pilot,,,,,av_experiment,left,0,,2021-04-15_19h53.13.450,right,,,,,1,0,,,,,,aron,,400,,,,Win32,,60.02400960382895,720,,,,1,4,1,,Firefox,16,,,SESSION,,"Der Mönch, der die Astronauten erschießt, lacht.",0.2589999999997872,av_experiment,,,,,,
﻿,,1280,,,,,,,45,,0,2021-04-15_19h53.13.450,,,,1,0,,,,2021.1.2,,,,,,,,,6,,,,,,6,,,45,right,,,,,,,0.5520000000001346,sj_videos/0_083.mp4,,,1337.523,,right,1,pilot,,,,,av_experiment,right,0,,2021-04-15_19h53.13.450,right,,,,,1,0,,,,,,aron,,0,,,,Win32,,60.02400960382895,720,,,,1,2,1,,Firefox,17,,,SESSION,,"Der Maler, der die Vampire beschattet, gähnt.",0.4680000000000746,av_experiment,,,,,,
﻿,,1280,,,,,,,45,,4,2021-04-15_19h53.13.450,,,,1,0,,,,2021.1.2,,,,,,,,,7,,,,,,7,,,45,left,,,,,,,0.7870000000000346,sj_videos/4_082.mp4,,,1342.9869999999999,,left,0,pilot,,,,,av_experiment,right,400,,2021-04-15_19h53.13.450,left,,,,,1,0,,,,,,aron,,0,,,,Win32,,60.02400960382895,720,,,,0,1,1,,Firefox,18,,,SESSION,,"Der Punker, der die Maler beschattet, niest.",0.43100000000004,av_experiment,,,,,,
﻿,,1280,,,,,,,45,,3,2021-04-15_19h53.13.450,,,,0,0,,,,2021.1.2,,,,,,,,,8,,,,,,8,,,45,left,,,,,,,1.7010000000000218,sj_videos/3_086.mp4,,,1349.54,,right,4,pilot,,,,,av_experiment,right,10,,2021-04-15_19h53.13.450,left,,,,,1,0,,,,,,aron,,0,,,,Win32,,60.02400960382895,720,,,,0,5,1,,Firefox,19,,,SESSION,,"Der Frisör, der die Bäcker erschießt, niest.",1.09699999999998,av_experiment,,,,,,
﻿,,1280,,,,,,,45,,1,2021-04-15_19h53.13.450,,,,1,0,,,,2021.1.2,,,,,,,,,9,,,,,,9,,,45,left,,,,,,,1.1169999999999618,sj_videos/1_089.mp4,,,1356.723,,right,7,pilot,,,,,av_experiment,right,0,,2021-04-15_19h53.13.450,right,,,,,1,0,,,,,,aron,,10,,,,Win32,,60.02400960382895,720,,,,0,8,1,,Firefox,20,,,SESSION,,"Der Bräutigam, der die Riesen ersticht, lacht.",1.6730000000000018,av_experiment,,,,,,
﻿,,1280,0,,,,,,45,,,2021-04-15_19h53.13.450,,,,,0,,,,2021.1.2,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,0,,,,,pilot,,,0,,av_experiment,,,,2021-04-15_19h53.13.450,,,,,,,,1,,,,,aron,,,,,,Win32,,60.02400960382895,720,,,,,,,,Firefox,,,0,SESSION,,,,av_experiment,,,,,,
﻿0,,1280,,,,,,,45,,3,2021-04-15_19h53.13.450,,10.298000000000002,1,,0,,204.12599999999998,roboter,2021.1.2,faul,up,,,images/roboter.png,,,return,,,,,,,,80,,45,,,,0,80,,,,choice_videos/3_040.mp4,,,1366.654,,,,pilot,,0,,,av_experiment,,10,80,2021-04-15_19h53.13.450,,faul,,drache,left,,,,,81,berührt,0,aron,,0,,,,Win32,,60.02400960382895,720,,1,,,68,,klug,Firefox,,images/drache.png,,SESSION,,Den faulen Drachen berührt der kluge Roboter.,,av_experiment,nett,86,,,,
﻿0,,1280,,,,,,,45,,4,2021-04-15_19h53.13.450,,2.769999999999982,1,,0,,,kobold,2021.1.2,böse,left,,,images/kobold.png,,,,,,,,,,,81,,45,,,,2,81,,,,choice_videos/4_032.mp4,,,1586.155,,,,pilot,,0,,,av_experiment,,400,81,2021-04-15_19h53.13.450,,böse,,zauberer,up,,,,,82,tadelt,0,aron,,0,,,,Win32,,60.02400960382895,720,,1,,,149,,frech,Firefox,,images/zauberer.png,,SESSION,,Der böse Zauberer tadelt den frechen Kobold.,,av_experiment,böse,87,,,,
﻿1,,1280,,,,,,,45,,1,2021-04-15_19h53.13.450,,2.8239999999998417,1,,0,,,pinguin,2021.1.2,nass,right,,,images/pinguin.png,,,,,,,,,,,82,,45,,,,1,82,,,,choice_videos/1_069.mp4,,,1593.991,,,,pilot,,0,,,av_experiment,,0,82,2021-04-15_19h53.13.450,,arm,,frosch,right,,,,,83,tritt,0,aron,,10,,,,Win32,,60.02400960382895,720,,1,,,121,,arm,Firefox,,images/frosch.png,,SESSION,,Den nassen Frosch tritt der arme Pinguin.,,av_experiment,nett,88,,,,
﻿1,,1280,,,,,,,45,,4,2021-04-15_19h53.13.450,,4.050999999999931,1,,0,,,cowboy,2021.1.2,gut,right,,,images/cowboy.png,,,,,,,,,,,83,,45,,,,1,83,,,,choice_videos/4_050.mp4,,,1601.839,,,,pilot,,0,,,av_experiment,,400,83,2021-04-15_19h53.13.450,,frech,,soldat,right,,,,,84,fängt,0,aron,,0,,,,Win32,,60.02400960382895,720,,1,,,89,,frech,Firefox,,images/soldat.png,,SESSION,,Den guten Soldaten fängt der freche Cowboy.,,av_experiment,süß,89,,,,
﻿1,,1280,,,,,,,45,,0,2021-04-15_19h53.13.450,,3.199000000000069,1,,0,,,postbote,2021.1.2,schwer,left,,,images/postbote.png,,,,,,,,,,,84,,45,,,,0,84,,,,choice_videos/0_075.mp4,,,1610.931,,,,pilot,,0,,,av_experiment,,0,84,2021-04-15_19h53.13.450,,schwer,,boxer,left,,,,,85,verfolgt,0,aron,,0,,,,Win32,,60.02400960382895,720,,1,,,130,,dick,Firefox,,images/boxer.png,,SESSION,,Den schweren Boxer verfolgt der dicke Postbote.,,av_experiment,brav,90,,,,
﻿1,,1280,,,,,,,45,,1,2021-04-15_19h53.13.450,,4.079999999999927,1,,0,,,kobold,2021.1.2,rüde,up,,,images/kobold.png,,,,,,,,,,,85,,45,,,,2,85,,,,choice_videos/1_016.mp4,,,1619.2079999999999,,,,pilot,,0,,,av_experiment,,0,85,2021-04-15_19h53.13.450,,nett,,cowboy,up,,,,,86,jagt,0,aron,,10,,,,Win32,,60.02400960382895,720,,1,,,146,,frech,Firefox,,images/cowboy.png,,SESSION,,Der rüde Cowboy jagt den frechen Kobold.,,av_experiment,nett,91,,,,
﻿0,,1280,,,,,,,45,,3,2021-04-15_19h53.13.450,,3.7849999999998545,1,,0,,,prinz,2021.1.2,alt,up,,,images/prinz.png,,,,,,,,,,,86,,45,,,,1,86,,,,choice_videos/3_070.mp4,,,1628.357,,,,pilot,,0,,,av_experiment,,10,86,2021-04-15_19h53.13.450,,jung,,könig,right,,,,,87,tröstet,0,aron,,0,,,,Win32,,60.02400960382895,720,,1,,,123,,jung,Firefox,,images/könig.png,,SESSION,,Den alten König tröstet der junge Prinz.,,av_experiment,schlau,92,,,,
﻿1,,1280,,,,,,,45,,2,2021-04-15_19h53.13.450,,3.8099999999999454,1,,0,,,polizist,2021.1.2,böse,right,,,images/polizist.png,,,,,,,,,,,87,,45,,,,1,87,,,,choice_videos/2_044.mp4,,,1637.157,,,,pilot,,0,,,av_experiment,,0,87,2021-04-15_19h53.13.450,,brav,,jäger,right,,,,,88,erschießt,0,aron,,400,,,,Win32,,60.02400960382895,720,,1,,,77,,brav,Firefox,,images/jäger.png,,SESSION,,Den bösen Jäger erschießt der brave Polizist.,,av_experiment,blind,93,,,,
﻿1,,1280,,,,,,,45,,1,2021-04-15_19h53.13.450,,3.201000000000022,1,,0,,,frosch,2021.1.2,grau,right,,,images/frosch.png,,,,,,,,,,,88,,45,,,,1,88,,,,choice_videos/1_041.mp4,,,1646.022,,,,pilot,,0,,,av_experiment,,0,88,2021-04-15_19h53.13.450,,grün,,elefant,right,,,,,89,berührt,0,aron,,10,,,,Win32,,60.02400960382895,720,,1,,,71,,grün,Firefox,,images/elefant.png,,SESSION,,Den grauen Elefanten berührt der grüne Frosch.,,av_experiment,dick,94,,,,
﻿1,,1280,,,,,,,45,,2,2021-04-15_19h53.13.450,,4.053000000000111,1,,0,,,pilot,2021.1.2,alt,up,,,images/pilot.png,,,,,,,,,,,89,,45,,,,2,89,,,,choice_videos/2_055.mp4,,,1654.259,,,,pilot,,0,,,av_experiment,,0,89,2021-04-15_19h53.13.450,,böse,,pfarrer,up,,,,,90,grüßt,0,aron,,400,,,,Win32,,60.02400960382895,720,,1,,,152,,klug,Firefox,,images/pfarrer.png,,SESSION,,Den alten Pfarrer grüßt der kluge Pilot.,,av_experiment,böse,95,,,,
﻿1,,1280,,,,,,,45,,1,2021-04-15_19h53.13.450,,2.8070000000000164,1,,0,,,mann,2021.1.2,dick,left,,,images/mann.png,,,,,,,,,,,90,,45,,,,0,90,,,,choice_videos/1_066.mp4,,,1663.355,,,,pilot,,0,,,av_experiment,,0,90,2021-04-15_19h53.13.450,,dick,,nikolaus,left,,,,,91,streichelt,0,aron,,10,,,,Win32,,60.02400960382895,720,,1,,,116,,alt,Firefox,,images/nikolaus.png,,SESSION,,Den dicken Nikolaus streichelt der alte Mann.,,av_experiment,fies,96,,,,
﻿1,,1280,,,,,,,45,,3,2021-04-15_19h53.13.450,,2.875,1,,0,,,papagei,2021.1.2,wild,right,,,images/papagei.png,,,,,,,,,,,91,,45,,,,1,91,,,,choice_videos/3_063.mp4,,,1671.224,,,,pilot,,0,,,av_experiment,,10,91,2021-04-15_19h53.13.450,,bunt,,tiger,right,,,,,92,malt,0,aron,,0,,,,Win32,,60.02400960382895,720,,1,,,113,,bunt,Firefox,,images/tiger.png,,SESSION,,Den wilden Tiger malt der bunte Papagei.,,av_experiment,fies,97,,,,
﻿1,,1280,,,,,,,45,,2,2021-04-15_19h53.13.450,,4.423999999999978,1,,0,,,maulwurf,2021.1.2,krank,right,,,images/maulwurf.png,,,,,,,,,,,92,,45,,,,1,92,,,,choice_videos/2_060.mp4,,,1679.124,,,,pilot,,0,,,av_experiment,,0,92,2021-04-15_19h53.13.450,,scheu,,hase,right,,,,,93,küsst,0,aron,,400,,,,Win32,,60.02400960382895,720,,1,,,107,,scheu,Firefox,,images/hase.png,,SESSION,,Den kranken Hasen küsst der scheue Maulwurf.,,av_experiment,faul,98,,,,
﻿1,,1280,,,,,,,45,,1,2021-04-15_19h53.13.450,,1.6879999999998745,1,,0,,,pinguin,2021.1.2,süß,left,,,images/pinguin.png,,,,,,,,,,,93,,45,,,,0,93,,,,choice_videos/1_054.mp4,,,1688.608,,,,pilot,,0,,,av_experiment,,0,93,2021-04-15_19h53.13.450,,süß,,koala,left,,,,,94,filmt,0,aron,,10,,,,Win32,,60.02400960382895,720,,1,,,96,,klug,Firefox,,images/koala.png,,SESSION,,Den süßen Koala filmt der kleine Pinguin.,,av_experiment,böse,99,,,,
﻿0,,1280,,,,,,,45,,4,2021-04-15_19h53.13.450,,4.692000000000007,1,,0,,,roboter,2021.1.2,groß,up,,,images/roboter.png,,,,,,,,,,,94,,45,,,,0,94,,,,choice_videos/4_038.mp4,,,1695.324,,,,pilot,,0,,,av_experiment,,400,94,2021-04-15_19h53.13.450,,groß,,bär,left,,,,,95,weckt,0,aron,,0,,,,Win32,,60.02400960382895,720,,1,,,64,,still,Firefox,,images/bär.png,,SESSION,,Der große Bär weckt den stillen Roboter.,,av_experiment,stolz,100,,,,
﻿0,,1280,,,,,,,45,,2,2021-04-15_19h53.13.450,,3.536000000000058,1,,0,,,pinguin,2021.1.2,süß,up,,,images/pinguin.png,,,,,,,,,,,95,,45,,,,1,95,,,,choice_videos/2_054.mp4,,,1705.089,,,,pilot,,0,,,av_experiment,,0,95,2021-04-15_19h53.13.450,,klug,,koala,right,,,,,96,filmt,0,aron,,400,,,,Win32,,60.02400960382895,720,,1,,,97,,klug,Firefox,,images/koala.png,,SESSION,,Den süßen Koala filmt der kleine Pinguin.,,av_experiment,klug,101,,,,
﻿0,,1280,,,,,,,45,,4,2021-04-15_19h53.13.450,,4.586999999999989,1,,0,,122.4409999999998,lehrer,2021.1.2,arm,up,,,images/lehrer.png,,,return,,,,,,,,96,,45,,,,0,96,,,,choice_videos/4_071.mp4,,,1713.6889999999999,,,,pilot,,0,,,av_experiment,,400,96,2021-04-15_19h53.13.450,,arm,,junge,left,,,,,97,tröstet,0,aron,,0,,,,Win32,,60.02400960382895,720,,1,,,124,,nett,Firefox,,images/junge.png,,SESSION,,Den armen Jungen tröstet der nette Lehrer.,,av_experiment,arm,102,,,,
﻿1,,1280,,,,,,,45,,1,2021-04-15_19h53.13.450,,2.5390000000002146,1,,0,,,soldat,2021.1.2,blind,right,,,images/soldat.png,,,,,,,,,,,97,,45,,,,1,97,,,,choice_videos/1_002.mp4,,,1845.8089999999997,,,,pilot,,0,,,av_experiment,,0,97,2021-04-15_19h53.13.450,,brav,,jäger,right,,,,,98,erschießt,0,aron,,10,,,,Win32,,60.02400960382895,720,,1,,,2,,brav,Firefox,,images/jäger.png,,SESSION,,Der blinde Jäger erschießt den braven Soldaten.,,av_experiment,frech,103,,,,
﻿1,,1280,,,,,,,45,,4,2021-04-15_19h53.13.450,,3.711999999999989,1,,0,,,postbote,2021.1.2,böse,right,,,images/postbote.png,,,,,,,,,,,98,,45,,,,1,98,,,,choice_videos/4_006.mp4,,,1853.3919999999998,,,,pilot,,0,,,av_experiment,,400,98,2021-04-15_19h53.13.450,,dreist,,gärtner,right,,,,,99,erwürgt,0,aron,,0,,,,Win32,,60.02400960382895,720,,1,,,9,,dreist,Firefox,,images/gärtner.png,,SESSION,,Der böse Gärtner erwürgt den dreisten Postboten.,,av_experiment,stur,104,,,,
﻿1,,1280,,,,,,,45,,1,2021-04-15_19h53.13.450,,3.1299999999996544,1,,0,,,mann,2021.1.2,dick,right,,,images/mann.png,,,,,,,,,,,99,,45,,,,1,99,,,,choice_videos/1_030.mp4,,,1862.15,,,,pilot,,0,,,av_experiment,,0,99,2021-04-15_19h53.13.450,,alt,,nikolaus,right,,,,,100,streichelt,0,aron,,10,,,,Win32,,60.02400960382895,720,,1,,,51,,alt,Firefox,,images/nikolaus.png,,SESSION,,Der dicke Nikolaus streichelt den alten Mann.,,av_experiment,nett,105,,,,
﻿1,,1280,,,,,,,45,,0,2021-04-15_19h53.13.450,,3.175999999999931,1,,0,,,gärtner,2021.1.2,dreist,right,,,images/gärtner.png,,,,,,,,,,,100,,45,,,,1,100,,,,choice_videos/0_048.mp4,,,1870.341,,,,pilot,,0,,,av_experiment,,0,100,2021-04-15_19h53.13.450,,böse,,postbote,right,,,,,101,erwürgt,0,aron,,0,,,,Win32,,60.02400960382895,720,,1,,,85,,böse,Firefox,,images/postbote.png,,SESSION,,Den dreisten Postboten erwürgt der böse Gärtner.,,av_experiment,dick,106,,,,
﻿1,,1280,,,,,,,45,,4,2021-04-15_19h53.13.450,,2.624000000000251,1,,0,,,gärtner,2021.1.2,dreist,left,,,images/gärtner.png,,,,,,,,,,,101,,45,,,,0,101,,,,choice_videos/4_048.mp4,,,1878.5589999999997,,,,pilot,,0,,,av_experiment,,400,101,2021-04-15_19h53.13.450,,dreist,,postbote,left,,,,,102,erwürgt,0,aron,,0,,,,Win32,,60.02400960382895,720,,1,,,84,,böse,Firefox,,images/postbote.png,,SESSION,,Den dreisten Postboten erwürgt der böse Gärtner.,,av_experiment,stark,107,,,,
﻿1,,1280,,,,,,,45,,1,2021-04-15_19h53.13.450,,2.992999999999938,1,,0,,,esel,2021.1.2,klug,right,,,images/esel.png,,,,,,,,,,,102,,45,,,,1,102,,,,choice_videos/1_020.mp4,,,1886.2240000000002,,,,pilot,,0,,,av_experiment,,0,102,2021-04-15_19h53.13.450,,alt,,pinguin,right,,,,,103,küsst,0,aron,,10,,,,Win32,,60.02400960382895,720,,1,,,31,,alt,Firefox,,images/pinguin.png,,SESSION,,Der kluge Pinguin küsst den alten Esel.,,av_experiment,dick,108,,,,
﻿1,,1280,,,,,,,45,,4,2021-04-15_19h53.13.450,,2.755000000000109,1,,0,,,soldat,2021.1.2,nett,right,,,images/soldat.png,,,,,,,,,,,103,,45,,,,1,103,,,,choice_videos/4_019.mp4,,,1894.259,,,,pilot,,0,,,av_experiment,,400,103,2021-04-15_19h53.13.450,,gut,,papst,right,,,,,104,küsst,0,aron,,0,,,,Win32,,60.02400960382895,720,,1,,,29,,gut,Firefox,,images/papst.png,,SESSION,,Der nette Papst küsst den guten Soldaten.,,av_experiment,still,109,,,,
﻿1,,1280,,,,,,,45,,2,2021-04-15_19h53.13.450,,3.4859999999998763,1,,0,,,tiger,2021.1.2,wach,right,,,images/tiger.png,,,,,,,,,,,104,,45,,,,1,104,,,,choice_videos/2_034.mp4,,,1902.042,,,,pilot,,0,,,av_experiment,,0,104,2021-04-15_19h53.13.450,,müde,,löwe,right,,,,,105,tritt,0,aron,,400,,,,Win32,,60.02400960382895,720,,1,,,57,,müde,Firefox,,images/löwe.png,,SESSION,,Der wache Löwe tritt den müden Tiger.,,av_experiment,gut,110,,,,
﻿1,,1280,,,,,,,45,,3,2021-04-15_19h53.13.450,,2.3320000000003347,1,,0,,,wikinger,2021.1.2,stark,left,,,images/wikinger.png,,,,,,,,,,,105,,45,,,,0,105,,,,choice_videos/3_029.mp4,,,1910.5749999999998,,,,pilot,,0,,,av_experiment,,10,105,2021-04-15_19h53.13.450,,stark,,koch,left,,,,,106,schubst,0,aron,,0,,,,Win32,,60.02400960382895,720,,1,,,48,,blind,Firefox,,images/koch.png,,SESSION,,Der starke Koch schubst den blinden Wikinger.,,av_experiment,stolz,111,,,,
﻿1,,1280,,,,,,,45,,0,2021-04-15_19h53.13.450,,2.618999999999687,1,,0,,,zauberer,2021.1.2,blind,right,,,images/zauberer.png,,,,,,,,,,,106,,45,,,,1,106,,,,choice_videos/0_009.mp4,,,1917.9609999999998,,,,pilot,,0,,,av_experiment,,0,106,2021-04-15_19h53.13.450,,groß,,kasper,right,,,,,107,fesselt,0,aron,,0,,,,Win32,,60.02400960382895,720,,1,,,15,,groß,Firefox,,images/kasper.png,,SESSION,,Der blinde Kasper fesselt den großen Zauberer.,,av_experiment,arm,112,,,,
﻿1,,1280,,,,,,,45,,3,2021-04-15_19h53.13.450,,1.800000000000182,1,,0,,,soldat,2021.1.2,fies,left,,,images/soldat.png,,,,,,,,,,,107,,45,,,,0,107,,,,choice_videos/3_045.mp4,,,1925.643,,,,pilot,,0,,,av_experiment,,10,107,2021-04-15_19h53.13.450,,fies,,pirat,left,,,,,108,erschießt,0,aron,,0,,,,Win32,,60.02400960382895,720,,1,,,78,,brav,Firefox,,images/pirat.png,,SESSION,,Den fiesen Piraten erschießt der brave Soldat.,,av_experiment,brav,113,,,,
﻿1,,1280,,,,,,,45,,4,2021-04-15_19h53.13.450,,3.5950000000002547,1,,0,,,pilot,2021.1.2,alt,right,,,images/pilot.png,,,,,,,,,,,108,,45,,,,1,108,,,,choice_videos/4_055.mp4,,,1932.509,,,,pilot,,0,,,av_experiment,,400,108,2021-04-15_19h53.13.450,,klug,,pfarrer,right,,,,,109,grüßt,0,aron,,0,,,,Win32,,60.02400960382895,720,,1,,,99,,klug,Firefox,,images/pfarrer.png,,SESSION,,Den alten Pfarrer grüßt der kluge Pilot.,,av_experiment,nett,114,,,,
﻿1,,1280,,,,,,,45,,3,2021-04-15_19h53.13.450,,2.2330000000001746,1,,0,,,kasper,2021.1.2,stolz,left,,,images/kasper.png,,,,,,,,,,,109,,45,,,,0,109,,,,choice_videos/3_067.mp4,,,1941.1259999999997,,,,pilot,,0,,,av_experiment,,10,109,2021-04-15_19h53.13.450,,stolz,,clown,left,,,,,110,tadelt,0,aron,,0,,,,Win32,,60.02400960382895,720,,1,,,118,,frech,Firefox,,images/clown.png,,SESSION,,Den stolzen Clown tadelt der freche Kasper.,,av_experiment,brav,115,,,,
﻿1,,1280,,,,,,,45,,1,2021-04-15_19h53.13.450,,2.561999999999898,1,,0,,,elch,2021.1.2,taub,right,,,images/elch.png,,,,,,,,,,,110,,45,,,,1,110,,,,choice_videos/1_007.mp4,,,1948.4099999999999,,,,pilot,,0,,,av_experiment,,0,110,2021-04-15_19h53.13.450,,müde,,elefant,right,,,,,111,fängt,0,aron,,10,,,,Win32,,60.02400960382895,720,,1,,,11,,müde,Firefox,,images/elefant.png,,SESSION,,Der taube Elefant fängt den müden Elch.,,av_experiment,dünn,116,,,,
﻿1,,1280,,,,,,,45,,0,2021-04-15_19h53.13.450,,4.179000000000087,1,,0,,,kobold,2021.1.2,böse,up,,,images/kobold.png,,,,,,,,,,,111,,45,,,,2,111,,,,choice_videos/0_032.mp4,,,1956.025,,,,pilot,,0,,,av_experiment,,0,111,2021-04-15_19h53.13.450,,faul,,zauberer,up,,,,,112,tadelt,0,aron,,0,,,,Win32,,60.02400960382895,720,,1,,,150,,frech,Firefox,,images/zauberer.png,,SESSION,,Der böse Zauberer tadelt den frechen Kobold.,,av_experiment,faul,117,,,,
﻿1,,1280,,,,,,,45,,0,2021-04-15_19h53.13.450,,2.7510000000002037,1,,0,,4.8530000000000655,soldat,2021.1.2,böse,right,,,images/soldat.png,,,return,,,,,,,,112,,45,,,,1,112,,,,choice_videos/0_027.mp4,,,1965.243,,,,pilot,,0,,,av_experiment,,0,112,2021-04-15_19h53.13.450,,brav,,räuber,right,,,,,113,schlägt,0,aron,,0,,,,Win32,,60.02400960382895,720,,1,,,45,,brav,Firefox,,images/räuber.png,,SESSION,,Der böse Räuber schlägt den braven Soldaten.,,av_experiment,faul,118,,,,
﻿1,,1280,,,,,,,45,,1,2021-04-15_19h53.13.450,,1.731999999999971,1,,0,,,polizist,2021.1.2,frech,left,,,images/polizist.png,,,,,,,,,,,113,,45,,,,0,113,,,,choice_videos/1_028.mp4,,,1977.926,,,,pilot,,0,,,av_experiment,,0,113,2021-04-15_19h53.13.450,,frech,,punker,left,,,,,114,schlägt,0,aron,,10,,,,Win32,,60.02400960382895,720,,1,,,46,,schwach,Firefox,,images/punker.png,,SESSION,,Der freche Punker schlägt den schwachen Polizisten.,,av_experiment,faul,119,,,,
﻿1,,1280,,,,,,,45,,0,2021-04-15_19h53.13.450,,1.4099999999998545,1,,0,,,frosch,2021.1.2,grau,left,,,images/frosch.png,,,,,,,,,,,114,,45,,,,0,114,,,,choice_videos/0_041.mp4,,,1984.712,,,,pilot,,0,,,av_experiment,,0,114,2021-04-15_19h53.13.450,,grau,,elefant,left,,,,,115,berührt,0,aron,,0,,,,Win32,,60.02400960382895,720,,1,,,70,,grün,Firefox,,images/elefant.png,,SESSION,,Den grauen Elefanten berührt der grüne Frosch.,,av_experiment,brav,120,,,,
﻿1,,1280,,,,,,,45,,1,2021-04-15_19h53.13.450,,2.836999999999989,1,,0,,,tiger,2021.1.2,dick,right,,,images/tiger.png,,,,,,,,,,,115,,45,,,,1,115,,,,choice_videos/1_025.mp4,,,1991.1599999999999,,,,pilot,,0,,,av_experiment,,0,115,2021-04-15_19h53.13.450,,stolz,,bär,right,,,,,116,massiert,0,aron,,10,,,,Win32,,60.02400960382895,720,,1,,,41,,stolz,Firefox,,images/bär.png,,SESSION,,Der dicke Bär massiert den stolzen Tiger.,,av_experiment,böse,121,,,,
﻿1,,1280,,,,,,,45,,2,2021-04-15_19h53.13.450,,3.51299999999992,1,,0,,,tourist,2021.1.2,fies,right,,,images/tourist.png,,,,,,,,,,,116,,45,,,,1,116,,,,choice_videos/2_005.mp4,,,1999.0439999999999,,,,pilot,,0,,,av_experiment,,0,116,2021-04-15_19h53.13.450,,arm,,koch,right,,,,,117,ersticht,0,aron,,400,,,,Win32,,60.02400960382895,720,,1,,,7,,arm,Firefox,,images/koch.png,,SESSION,,Der fiese Koch ersticht den armen Touristen.,,av_experiment,gut,122,,,,
﻿1,,1280,,,,,,,45,,3,2021-04-15_19h53.13.450,,3.0339999999996508,1,,0,,,elch,2021.1.2,schnell,right,,,images/elch.png,,,,,,,,,,,117,,45,,,,1,117,,,,choice_videos/3_076.mp4,,,2007.627,,,,pilot,,0,,,av_experiment,,10,117,2021-04-15_19h53.13.450,,lahm,,elefant,right,,,,,118,verfolgt,0,aron,,0,,,,Win32,,60.02400960382895,720,,1,,,133,,lahm,Firefox,,images/elefant.png,,SESSION,,Den schnellen Elefanten verfolgt der lahme Elch.,,av_experiment,schwarz,123,,,,
﻿1,,1280,,,,,,,45,,2,2021-04-15_19h53.13.450,,2.4710000000000036,1,,0,,,prinz,2021.1.2,böse,left,,,images/prinz.png,,,,,,,,,,,118,,45,,,,0,118,,,,choice_videos/2_052.mp4,,,2015.71,,,,pilot,,0,,,av_experiment,,0,118,2021-04-15_19h53.13.450,,böse,,pirat,left,,,,,119,fesselt,0,aron,,400,,,,Win32,,60.02400960382895,720,,1,,,92,,jung,Firefox,,images/pirat.png,,SESSION,,Den bösen Piraten fesselt der junge Prinz.,,av_experiment,müde,124,,,,
﻿1,,1280,,,,,,,45,,3,2021-04-15_19h53.13.450,,3.7979999999997744,1,,0,,,zauberer,2021.1.2,frech,up,,,images/zauberer.png,,,,,,,,,,,119,,45,,,,2,119,,,,choice_videos/3_068.mp4,,,2023.2269999999999,,,,pilot,,0,,,av_experiment,,10,119,2021-04-15_19h53.13.450,,dick,,kobold,up,,,,,120,tadelt,0,aron,,0,,,,Win32,,60.02400960382895,720,,1,,,158,,böse,Firefox,,images/kobold.png,,SESSION,,Den frechen Kobold tadelt der böse Zauberer.,,av_experiment,dick,125,,,,
